data,denominazione_regione,nuovi_positivi,totale_casi,ricoverati_con_sintomi,ingressi_terapia_intensiva,tamponi
2020-03-26,Valle d'Aosta,7,408,73,,1203
2020-03-26,Veneto,493,6935,1447,,79759
2020-03-27,Abruzzo,71,1017,289,,6109
2020-03-27,Basilicata,17,151,22,,1254
2020-03-27,Calabria,101,494,103,,6901
2020-03-27,Campania,144,1454,456,,9613
2020-03-27,Emilia-Romagna,772,11588,3461,,47798
2020-03-27,Friuli Venezia Giulia,94,1317,222,,11841
2020-03-27,Lazio,199,2295,992,,24106
2020-03-27,Liguria,129,2696,1023,,7804
2020-03-27,Lombardia,2409,37298,11137,,95860
2020-03-27,Marche,82,3196,979,,9060
2020-03-27,Molise,6,109,26,,710
2020-03-27,Piemonte,558,7092,2852,,19705
2020-03-27,Puglia,152,1334,530,,10233
2020-03-27,Sardegna,36,530,93,,3801
2020-03-27,Sicilia,86,1250,425,,11079
2020-03-27,Toscana,224,3450,1053,,23746
2020-03-27,Umbria,82,884,149,,6137
2020-03-27,Valle d'Aosta,44,452,91,,1252
2020-03-27,Veneto,562,7497,1536,,83627
2020-03-28,Abruzzo,116,1133,311,,7003
2020-03-28,Basilicata,31,182,26,,1421
2020-03-28,Calabria,61,555,107,,7760
2020-03-28,Campania,138,1592,463,,10616
2020-03-28,Emilia-Romagna,795,12383,3695,,52991
2020-03-28,Friuli Venezia Giulia,119,1436,223,,12723
2020-03-28,Lazio,210,2505,985,,27179
2020-03-28,Liguria,126,2822,1031,,8177
2020-03-28,Lombardia,2117,39415,11152,,102503
2020-03-28,Marche,177,3373,987,,9884
2020-03-28,Molise,14,123,26,,807
2020-03-28,Piemonte,579,7671,3094,,21511
2020-03-28,Puglia,124,1458,563,,11500
2020-03-28,Sardegna,94,624,95,,4225
2020-03-28,Sicilia,109,1359,441,,13096
2020-03-28,Toscana,367,3817,1093,,25613
2020-03-28,Umbria,85,969,159,,7028
2020-03-28,Valle d'Aosta,59,511,90,,1380
2020-03-28,Veneto,433,7930,1559,,89380
2020-03-29,Abruzzo,160,1293,329,,7730
2020-03-29,Basilicata,20,202,32,,1585
2020-03-29,Calabria,59,614,124,,8485
2020-03-29,Campania,167,1759,476,,11805
2020-03-29,Emilia-Romagna,736,13119,3769,,52991
2020-03-29,Friuli Venezia Giulia,44,1480,236,,13397
2020-03-29,Lazio,201,2706,1062,,27744
2020-03-29,Liguria,254,3076,1077,,9100
2020-03-29,Lombardia,1592,41007,11613,,107398
2020-03-29,Marche,185,3558,1000,,10431
2020-03-29,Molise,4,127,25,,918
2020-03-29,Piemonte,535,8206,2985,,24058
2020-03-29,Puglia,91,1549,559,,12361
2020-03-29,Sardegna,14,638,105,,4598
2020-03-29,Sicilia,101,1460,451,,13814
2020-03-29,Toscana,305,4122,1111,,27579
2020-03-29,Umbria,54,1023,166,,7685
2020-03-29,Valle d'Aosta,73,584,90,,1480
2020-03-29,Veneto,428,8358,1586,,94784
2020-03-30,Abruzzo,52,1345,322,,7948
2020-03-30,Basilicata,12,214,36,,1833
2020-03-30,Calabria,33,647,130,,9013
2020-03-30,Campania,193,1952,468,,12969
2020-03-30,Emilia-Romagna,412,13531,3779,,50990
2020-03-30,Friuli Venezia Giulia,21,1501,229,,14003
2020-03-30,Lazio,208,2914,1079,,32846
2020-03-30,Liguria,141,3217,1142,,9677
2020-03-30,Lombardia,1154,42161,11815,,111057
2020-03-30,Marche,126,3684,998,,10979
2020-03-30,Molise,7,134,27,,955
2020-03-30,Piemonte,506,8712,2985,,25478
2020-03-30,Puglia,163,1712,590,,13117
2020-03-30,Sardegna,44,682,113,,4993
2020-03-30,Sicilia,95,1555,484,,14758
2020-03-30,Toscana,290,4412,1116,,30099
2020-03-30,Umbria,28,1051,173,,8150
2020-03-30,Valle d'Aosta,0,584,92,,1536
2020-03-30,Veneto,366,8724,1633,,99941
2020-03-31,Abruzzo,56,1401,335,,8758
2020-03-31,Basilicata,12,226,37,,2043
2020-03-31,Calabria,12,659,132,,9327
2020-03-31,Campania,140,2092,501,,14403
2020-03-31,Emilia-Romagna,543,14074,3765,,54532
2020-03-31,Friuli Venezia Giulia,92,1593,215,,14899
2020-03-31,Lazio,181,3095,1127,,34677
2020-03-31,Liguria,199,3416,1153,,10376
2020-03-31,Lombardia,1047,43208,11883,,114640
2020-03-31,Marche,141,3825,946,,11724
2020-03-31,Molise,10,144,29,,1049
2020-03-31,Piemonte,589,9301,3174,,27658
2020-03-31,Puglia,91,1803,609,,14073
2020-03-31,Sardegna,40,722,113,,5257
2020-03-31,Sicilia,92,1647,503,,15634
2020-03-31,Toscana,196,4608,1120,,33165
2020-03-31,Umbria,27,1078,176,,8685
2020-03-31,Valle d'Aosta,44,628,91,,1582
2020-03-31,Veneto,431,9155,1680,,106238
2020-04-01,Abruzzo,35,1436,342,,9610
2020-04-01,Basilicata,11,237,39,,2262
2020-04-01,Calabria,10,669,144,,9983
2020-04-01,Campania,139,2231,478,,15728
2020-04-01,Emilia-Romagna,713,14787,3898,,58457
2020-04-01,Friuli Venezia Giulia,92,1685,206,,15987
2020-04-01,Lazio,169,3264,1131,,35810
2020-04-01,Liguria,244,3660,1114,,11334
2020-04-01,Lombardia,1565,44773,11927,,121449
2020-04-01,Marche,137,3962,984,,12296
2020-04-01,Molise,16,160,32,,1157
2020-04-01,Piemonte,494,9795,3146,,30060
2020-04-01,Puglia,143,1946,637,,15209
2020-04-01,Sardegna,23,745,119,,5501
2020-04-01,Sicilia,71,1718,496,,16836
2020-04-01,Toscana,259,4867,1120,,36575
2020-04-01,Umbria,17,1095,173,,9080
2020-04-01,Valle d'Aosta,3,631,85,,1717
2020-04-01,Veneto,470,9625,1718,,112746
2020-04-02,Abruzzo,61,1497,341,,10647
2020-04-02,Basilicata,9,246,38,,2427
2020-04-02,Calabria,22,691,163,,10679
2020-04-02,Campania,225,2456,503,,17404
2020-04-02,Emilia-Romagna,546,15333,3944,,60507
2020-04-02,Friuli Venezia Giulia,114,1799,199,,17121
2020-04-02,Lazio,169,3433,1169,,41575
2020-04-02,Liguria,122,3782,1120,,12069
2020-04-02,Lombardia,1292,46065,11762,,128286
2020-04-02,Marche,136,4098,986,,12943
2020-04-02,Molise,5,165,30,,1229
2020-04-02,Piemonte,558,10353,3341,,32100
2020-04-02,Puglia,131,2077,645,,16554
2020-04-02,Sardegna,49,794,117,,5970
2020-04-02,Sicilia,73,1791,503,,17833
2020-04-02,Toscana,406,5273,1135,,40724
2020-04-02,Umbria,33,1128,171,,9737
2020-04-02,Valle d'Aosta,37,668,85,,1934
2020-04-02,Veneto,486,10111,1670,,120320
2020-04-03,Abruzzo,66,1563,361,,11890
2020-04-03,Basilicata,15,261,41,,2622
2020-04-03,Calabria,42,733,183,,11608
2020-04-03,Campania,221,2677,532,,19237
2020-04-03,Emilia-Romagna,599,15932,3915,,63682
2020-04-03,Friuli Venezia Giulia,80,1879,201,,19985
2020-04-03,Lazio,167,3600,1194,,43776
2020-04-03,Liguria,183,3965,1147,,12934
2020-04-03,Lombardia,1455,47520,11802,,135051
2020-04-03,Marche,132,4230,982,,13678
2020-04-03,Molise,11,176,31,,1378
2020-04-03,Piemonte,543,10896,3300,,34281
2020-04-03,Puglia,105,2182,648,,17924
2020-04-03,Sardegna,31,825,122,,6478
2020-04-03,Sicilia,68,1859,535,,18686
2020-04-03,Toscana,226,5499,1149,,44460
2020-04-03,Umbria,51,1179,165,,10614
2020-04-03,Valle d'Aosta,51,719,85,,2106
2020-04-03,Veneto,353,10464,1714,,126490
2020-04-04,Abruzzo,65,1628,354,,12837
2020-04-04,Basilicata,3,264,44,,2765
2020-04-04,Calabria,8,741,178,,12314
2020-04-04,Campania,151,2828,567,,21534
2020-04-04,Emilia-Romagna,608,16540,3859,,67075
2020-04-04,Friuli Venezia Giulia,107,1986,183,,21126
2020-04-04,Lazio,157,3757,1236,,44624
2020-04-04,Liguria,238,4203,1121,,14087
2020-04-04,Lombardia,1598,49118,12002,,141877
2020-04-04,Marche,111,4341,997,,14472
2020-04-04,Molise,30,206,31,,1504
2020-04-04,Piemonte,813,11709,3441,,37181
2020-04-04,Puglia,58,2240,627,,18977
2020-04-04,Sardegna,49,874,123,,6789
2020-04-04,Sicilia,73,1932,553,,19896
2020-04-04,Toscana,172,5671,1129,,47886
2020-04-04,Umbria,31,1210,167,,11809
2020-04-04,Valle d'Aosta,29,748,63,,2274
2020-04-04,Veneto,360,10824,1691,,133289
2020-04-05,Abruzzo,75,1703,347,,13598
2020-04-05,Basilicata,14,278,46,,2931
2020-04-05,Calabria,54,795,174,,13077
2020-04-05,Campania,132,2960,609,,23139
2020-04-05,Emilia-Romagna,549,17089,3839,,69986
2020-04-05,Friuli Venezia Giulia,62,2048,185,,21652
2020-04-05,Lazio,123,3880,1235,,44658
2020-04-05,Liguria,246,4449,1126,,15047
2020-04-05,Lombardia,1337,50455,12009,,149984
2020-04-05,Marche,123,4464,987,,15252
2020-04-05,Molise,18,224,33,,1504
2020-04-05,Piemonte,653,12362,3472,,38539
2020-04-05,Puglia,77,2317,574,,20080
2020-04-05,Sardegna,33,907,126,,7157
2020-04-05,Sicilia,62,1994,556,,21904
2020-04-05,Toscana,176,5847,1111,,51006
2020-04-05,Umbria,29,1239,159,,12448
2020-04-05,Valle d'Aosta,34,782,96,,2390
2020-04-05,Veneto,402,11226,1674,,140910
2020-04-06,Abruzzo,18,1721,340,,14198
2020-04-06,Basilicata,9,287,46,,3061
2020-04-06,Calabria,22,817,170,,13633
2020-04-06,Campania,98,3058,610,,24526
2020-04-06,Emilia-Romagna,467,17556,3804,,72163
2020-04-06,Friuli Venezia Giulia,55,2103,189,,22272
2020-04-06,Lazio,151,4031,1235,,47470
2020-04-06,Liguria,100,4549,1141,,15533
2020-04-06,Lombardia,1079,51534,11914,,154989
2020-04-06,Marche,150,4614,1001,,15919
2020-04-06,Molise,0,224,34,,1546
2020-04-06,Piemonte,562,12924,3484,,41123
2020-04-06,Puglia,127,2444,625,,22059
2020-04-06,Sardegna,15,922,123,,7521
2020-04-06,Sicilia,52,2046,563,,23464
2020-04-06,Toscana,154,6001,1116,,52849
2020-04-06,Umbria,14,1253,159,,12573
2020-04-06,Valle d'Aosta,23,805,109,,2590
2020-04-06,Veneto,362,11588,1714,,146288
2020-04-07,Abruzzo,78,1799,337,,14904
2020-04-07,Basilicata,4,291,47,,3160
2020-04-07,Calabria,16,833,169,,14072
2020-04-07,Campania,90,3148,603,,25779
2020-04-07,Emilia-Romagna,269,17825,3750,,75191
2020-04-07,Friuli Venezia Giulia,50,2153,185,,23536
2020-04-07,Lazio,118,4149,1229,,48874
2020-04-07,Liguria,208,4757,1090,,16579
2020-04-07,Lombardia,791,52325,11833,,159331
2020-04-07,Marche,96,4710,962,,16619
2020-04-07,Molise,0,224,35,,1581
2020-04-07,Piemonte,419,13343,3553,,44121
2020-04-07,Puglia,70,2514,615,,23149
2020-04-07,Sardegna,13,935,122,,7680
2020-04-07,Sicilia,51,2097,562,,24857
2020-04-07,Toscana,172,6173,1087,,56651
2020-04-07,Umbria,10,1263,157,,13274
2020-04-07,Valle d'Aosta,30,835,118,,2754
2020-04-07,Veneto,337,11925,1579,,153542
2020-04-08,Abruzzo,60,1859,331,,15846
2020-04-08,Basilicata,6,297,48,,3296
2020-04-08,Calabria,26,859,170,,14977
2020-04-08,Campania,120,3268,608,,27784
2020-04-08,Emilia-Romagna,409,18234,3769,,78367
2020-04-08,Friuli Venezia Giulia,65,2218,162,,24798
2020-04-08,Lazio,117,4266,1241,,55113
2020-04-08,Liguria,149,4906,1109,,17521
2020-04-08,Lombardia,1089,53414,11719,,167557
2020-04-08,Marche,149,4859,974,,17532
2020-04-08,Molise,2,226,30,,2002
2020-04-08,Piemonte,540,13883,3493,,48495
2020-04-08,Puglia,120,2634,639,,24493
2020-04-08,Sardegna,40,975,112,,8493
2020-04-08,Sicilia,62,2159,563,,27438
2020-04-08,Toscana,206,6379,1066,,60985
2020-04-08,Umbria,26,1289,155,,14105
2020-04-08,Valle d'Aosta,15,850,120,,2953
2020-04-08,Veneto,485,12410,1554,,163247
2020-04-09,Abruzzo,72,1931,306,,16847
2020-04-09,Basilicata,6,303,50,,3474
2020-04-09,Calabria,15,874,168,,15698
2020-04-09,Campania,76,3344,604,,29664
2020-04-09,Emilia-Romagna,443,18677,3722,,81715
2020-04-09,Friuli Venezia Giulia,81,2299,167,,26205
2020-04-09,Lazio,163,4429,1244,,58107
2020-04-09,Liguria,114,5020,1103,,18446
2020-04-09,Lombardia,1388,54802,11796,,176953
2020-04-09,Marche,96,4955,945,,18194
2020-04-09,Molise,8,234,30,,2069
2020-04-09,Piemonte,639,14522,3514,,52807
2020-04-09,Puglia,82,2716,630,,26088
2020-04-09,Sardegna,51,1026,106,,8918
2020-04-09,Sicilia,73,2232,566,,28742
2020-04-09,Toscana,173,6552,1038,,65461
2020-04-09,Umbria,9,1298,154,,15170
2020-04-09,Valle d'Aosta,18,868,118,,3142
2020-04-09,Veneto,523,12933,1530,,171456
2020-04-10,Abruzzo,83,2014,305,,18088
2020-04-10,Basilicata,5,308,59,,3696
2020-04-10,Calabria,27,901,168,,16637
2020-04-10,Campania,98,3442,600,,31745
2020-04-10,Emilia-Romagna,451,19128,3596,,85884
2020-04-10,Friuli Venezia Giulia,50,2349,167,,28097
2020-04-10,Lazio,154,4583,1236,,61769
2020-04-10,Liguria,171,5191,1076,,19514
2020-04-10,Lombardia,1246,56048,11877,,186325
2020-04-10,Marche,129,5084,925,,18970
2020-04-10,Molise,9,243,28,,2069
2020-04-10,Piemonte,490,15012,3497,,57457
2020-04-10,Puglia,93,2809,631,,27812
2020-04-10,Sardegna,37,1063,107,,9444
2020-04-10,Sicilia,70,2302,568,,31156
2020-04-10,Toscana,175,6727,1011,,72001
2020-04-10,Umbria,4,1302,146,,16325
2020-04-10,Valle d'Aosta,11,879,131,,3328
2020-04-10,Veneto,488,13421,1521,,180700
2020-04-11,Abruzzo,106,2120,315,,19441
2020-04-11,Basilicata,4,312,60,,4050
2020-04-11,Calabria,14,915,169,,17493
2020-04-11,Campania,75,3517,582,,33781
2020-04-11,Emilia-Romagna,507,19635,3530,,91759
2020-04-11,Friuli Venezia Giulia,44,2393,172,,29685
2020-04-11,Lazio,140,4723,1264,,65241
2020-04-11,Liguria,185,5376,1003,,20888
2020-04-11,Lombardia,1544,57592,12026,,196302
2020-04-11,Marche,127,5211,960,,20060
2020-04-11,Molise,3,246,28,,2201
2020-04-11,Piemonte,996,16008,3435,,62577
2020-04-11,Puglia,95,2904,627,,29463
2020-04-11,Sardegna,28,1091,113,,10120
2020-04-11,Sicilia,62,2364,562,,33787
2020-04-11,Toscana,231,6958,997,,75756
2020-04-11,Umbria,7,1309,137,,17661
2020-04-11,Valle d'Aosta,23,902,118,,3464
2020-04-11,Veneto,347,13768,1465,,190912
2020-04-12,Abruzzo,40,2160,346,,20594
2020-04-12,Basilicata,3,315,61,,4355
2020-04-12,Calabria,8,923,165,,18211
2020-04-12,Campania,87,3604,526,,35448
2020-04-12,Emilia-Romagna,463,20098,3491,,96704
2020-04-12,Friuli Venezia Giulia,38,2431,160,,29988
2020-04-12,Lazio,122,4845,1268,,68954
2020-04-12,Liguria,118,5494,1032,,21983
2020-04-12,Lombardia,1460,59052,11969,,205832
2020-04-12,Marche,92,5303,949,,21057
2020-04-12,Molise,11,257,27,,2471
2020-04-12,Piemonte,652,16660,3429,,66555
2020-04-12,Puglia,85,2989,609,,30973
2020-04-12,Sardegna,22,1113,109,,10663
2020-04-12,Sicilia,52,2416,552,,36098
2020-04-12,Toscana,277,7235,983,,78640
2020-04-12,Umbria,10,1319,129,,18672
2020-04-12,Valle d'Aosta,19,921,109,,3510
2020-04-12,Veneto,309,14077,1428,,198442
2020-04-13,Abruzzo,53,2213,351,,20667
2020-04-13,Basilicata,4,319,64,,4545
2020-04-13,Calabria,5,928,160,,18596
2020-04-13,Campania,66,3670,606,,36770
2020-04-13,Emilia-Romagna,342,20440,3490,,99047
2020-04-13,Friuli Venezia Giulia,51,2482,159,,30941
2020-04-13,Lazio,123,4968,1314,,72746
2020-04-13,Liguria,102,5596,1088,,23129
2020-04-13,Lombardia,1262,60314,12028,,211092
2020-04-13,Marche,78,5381,959,,28379
2020-04-13,Molise,0,257,28,,2522
2020-04-13,Piemonte,474,17134,3344,,69170
2020-04-13,Puglia,76,3065,600,,31922
2020-04-13,Sardegna,15,1128,107,,11010
2020-04-13,Sicilia,42,2458,554,,37311
2020-04-13,Toscana,155,7390,992,,80889
2020-04-13,Umbria,1,1320,127,,18740
2020-04-13,Valle d'Aosta,6,927,109,,3614
2020-04-13,Veneto,174,14251,1427,,203077
2020-04-14,Abruzzo,32,2245,345,,20935
2020-04-14,Basilicata,0,319,62,,4759
2020-04-14,Calabria,28,956,161,,19014
2020-04-14,Campania,99,3769,618,,38094
2020-04-14,Emilia-Romagna,312,20752,3473,,101896
2020-04-14,Friuli Venezia Giulia,38,2520,166,,31764
2020-04-14,Lazio,143,5111,1344,,74650
2020-04-14,Liguria,212,5808,967,,24446
2020-04-14,Lombardia,1012,61326,12077,,214870
2020-04-14,Marche,45,5426,937,,29160
2020-04-14,Molise,0,257,26,,2522
2020-04-14,Piemonte,556,17690,3395,,71678
2020-04-14,Puglia,53,3118,611,,33071
2020-04-14,Sardegna,10,1138,107,,11893
2020-04-14,Sicilia,43,2501,552,,37877
2020-04-14,Toscana,137,7527,1002,,82269
2020-04-14,Umbria,1,1321,127,,18956
2020-04-14,Valle d'Aosta,20,947,112,,3726
2020-04-14,Veneto,181,14432,1427,,208878
2020-04-15,Abruzzo,29,2274,341,,22500
2020-04-15,Basilicata,1,320,60,,5037
2020-04-15,Calabria,15,971,156,,19662
2020-04-15,Campania,38,3807,607,,39534
2020-04-15,Emilia-Romagna,277,21029,3388,,106149
2020-04-15,Friuli Venezia Giulia,24,2544,163,,33800
2020-04-15,Lazio,121,5232,1342,,75584
2020-04-15,Liguria,128,5936,959,,25793
2020-04-15,Lombardia,827,62153,12043,,221968
2020-04-15,Marche,77,5503,888,,30329
2020-04-15,Molise,6,263,27,,2855
2020-04-15,Piemonte,539,18229,3338,,75664
2020-04-15,Puglia,66,3184,592,,34518
2020-04-15,Sardegna,23,1161,107,,12395
2020-04-15,Sicilia,34,2535,541,,39867
2020-04-15,Toscana,139,7666,977,,86348
2020-04-15,Umbria,1,1322,122,,20258
2020-04-15,Valle d'Aosta,11,958,112,,3894
2020-04-15,Veneto,192,14624,1402,,216344
2020-04-16,Abruzzo,72,2346,324,,23786
2020-04-16,Basilicata,16,336,60,,5349
2020-04-16,Calabria,38,1009,157,,20642
2020-04-16,Campania,80,3887,618,,41296
2020-04-16,Emilia-Romagna,457,21486,3360,,112105
2020-04-16,Friuli Venezia Giulia,72,2616,159,,35766
2020-04-16,Lazio,148,5380,1347,,81993
2020-04-16,Liguria,103,6039,957,,26945
2020-04-16,Lombardia,941,63094,11356,,232674
2020-04-16,Marche,79,5582,850,,33778
2020-04-16,Molise,0,263,25,,2967
2020-04-16,Piemonte,879,19108,3418,,80708
2020-04-16,Puglia,74,3258,603,,36158
2020-04-16,Sardegna,3,1164,109,,12796
2020-04-16,Sicilia,44,2579,525,,42405
2020-04-16,Toscana,277,7943,940,,91651
2020-04-16,Umbria,7,1329,116,,21487
2020-04-16,Valle d'Aosta,13,971,105,,4159
2020-04-16,Veneto,366,14990,1388,,224549
2020-04-17,Abruzzo,97,2443,319,,25436
2020-04-17,Basilicata,1,337,59,,5710
2020-04-17,Calabria,-18,991,154,,21657
2020-04-17,Campania,64,3951,622,,43697
2020-04-17,Emilia-Romagna,348,21834,3330,,116826
2020-04-17,Friuli Venezia Giulia,59,2675,148,,40030
2020-04-17,Lazio,144,5524,1332,,84755
2020-04-17,Liguria,149,6188,897,,28181
2020-04-17,Lombardia,1041,64135,10627,,243513
2020-04-17,Marche,86,5668,839,,37997
2020-04-17,Molise,6,269,26,,3082
2020-04-17,Piemonte,695,19803,3266,,86714
2020-04-17,Puglia,69,3327,590,,38278
2020-04-17,Sardegna,14,1178,113,,13304
2020-04-17,Sicilia,46,2625,521,,45172
2020-04-17,Toscana,167,8110,898,,96231
2020-04-17,Umbria,8,1337,111,,22818
2020-04-17,Valle d'Aosta,22,993,108,,4366
2020-04-17,Veneto,384,15374,1359,,236722
2020-04-18,Abruzzo,44,2487,321,,27016
2020-04-18,Basilicata,2,339,60,,6056
2020-04-18,Calabria,20,1011,152,,22794
2020-04-18,Campania,37,3988,605,,46294
2020-04-18,Emilia-Romagna,350,22184,3234,,121220
2020-04-18,Friuli Venezia Giulia,56,2731,141,,43293
2020-04-18,Lazio,144,5668,1376,,89553
2020-04-18,Liguria,113,6301,901,,29322
2020-04-18,Lombardia,1246,65381,10042,,255331
2020-04-18,Marche,53,5721,804,,39909
2020-04-18,Molise,0,269,27,,3082
2020-04-18,Piemonte,661,20464,3271,,91844
2020-04-18,Puglia,82,3409,594,,40423
2020-04-18,Sardegna,20,1198,112,,14087
2020-04-18,Sicilia,47,2672,526,,47715
2020-04-18,Toscana,127,8237,883,,99903
2020-04-18,Umbria,7,1344,109,,24106
2020-04-18,Valle d'Aosta,80,1073,107,,4521
2020-04-18,Veneto,318,15692,1287,,247329
2020-04-19,Abruzzo,34,2521,317,,27791
2020-04-19,Basilicata,3,342,59,,6528
2020-04-19,Calabria,24,1035,142,,23760
2020-04-19,Campania,41,4029,590,,48187
2020-04-19,Emilia-Romagna,376,22560,3166,,124916
2020-04-19,Friuli Venezia Giulia,14,2745,140,,44622
2020-04-19,Lazio,87,5755,1370,,91807
2020-04-19,Liguria,227,6528,885,,31551
2020-04-19,Lombardia,855,66236,10342,,264155
2020-04-19,Marche,48,5769,799,,41474
2020-04-19,Molise,10,279,27,,3584
2020-04-19,Piemonte,593,21057,3201,,96569
2020-04-19,Puglia,120,3529,590,,42598
2020-04-19,Sardegna,17,1215,117,,14859
2020-04-19,Sicilia,45,2717,522,,49772
2020-04-19,Toscana,135,8372,852,,103975
2020-04-19,Umbria,4,1348,108,,25170
2020-04-19,Valle d'Aosta,15,1088,102,,4677
2020-04-19,Veneto,243,15935,1264,,255797
2020-04-20,Abruzzo,91,2612,320,,27942
2020-04-20,Basilicata,0,342,59,,6868
2020-04-20,Calabria,3,1038,140,,24373
2020-04-20,Campania,45,4074,586,,51090
2020-04-20,Emilia-Romagna,307,22867,3144,,129530
2020-04-20,Friuli Venezia Giulia,30,2775,140,,45161
2020-04-20,Lazio,60,5815,1388,,97823
2020-04-20,Liguria,141,6669,878,,33007
2020-04-20,Lombardia,735,66971,10138,,270486
2020-04-20,Marche,57,5826,792,,42782
2020-04-20,Molise,2,281,27,,3783
2020-04-20,Piemonte,292,21349,3299,,99669
2020-04-20,Puglia,38,3567,584,,44189
2020-04-20,Sardegna,13,1228,115,,15328
2020-04-20,Sicilia,42,2759,526,,51373
2020-04-20,Toscana,135,8507,850,,105857
2020-04-20,Umbria,1,1349,113,,25562
2020-04-20,Valle d'Aosta,0,1088,102,,4799
2020-04-20,Veneto,192,16127,1273,,260810
2020-04-21,Abruzzo,55,2667,318,,29906
2020-04-21,Basilicata,8,350,64,,7470
2020-04-21,Calabria,9,1047,133,,25440
2020-04-21,Campania,61,4135,532,,53548
2020-04-21,Emilia-Romagna,225,23092,3045,,134878
2020-04-21,Friuli Venezia Giulia,17,2792,139,,48500
2020-04-21,Lazio,80,5895,1380,,100031
2020-04-21,Liguria,95,6764,914,,34186
2020-04-21,Lombardia,960,67931,9805,,277197
2020-04-21,Marche,51,5877,784,,44332
2020-04-21,Molise,1,282,27,,4124
2020-04-21,Piemonte,606,21955,3116,,105434
2020-04-21,Puglia,55,3622,569,,45984
2020-04-21,Sardegna,8,1236,112,,15886
2020-04-21,Sicilia,76,2835,514,,55093
2020-04-21,Toscana,96,8603,833,,109925
2020-04-21,Umbria,4,1353,107,,26639
2020-04-21,Valle d'Aosta,5,1093,99,,4911
2020-04-21,Veneto,277,16404,1230,,268069
2020-04-22,Abruzzo,66,2733,309,,30348
2020-04-22,Basilicata,4,354,65,,8040
2020-04-22,Calabria,13,1060,128,,26560
2020-04-22,Campania,50,4185,523,,55701
2020-04-22,Emilia-Romagna,342,23434,2964,,140874
2020-04-22,Friuli Venezia Giulia,25,2817,134,,50869
2020-04-22,Lazio,80,5975,1384,,104062
2020-04-22,Liguria,154,6918,860,,35990
2020-04-22,Lombardia,1161,69092,9692,,290699
2020-04-22,Marche,47,5924,735,,46492
2020-04-22,Molise,2,284,21,,4425
2020-04-22,Piemonte,784,22739,3213,,111513
2020-04-22,Puglia,108,3730,564,,48342
2020-04-22,Sardegna,11,1247,97,,16886
2020-04-22,Sicilia,48,2883,500,,58732
2020-04-22,Toscana,97,8700,820,,114100
2020-04-22,Umbria,4,1357,97,,27655
2020-04-22,Valle d'Aosta,2,1095,92,,5024
2020-04-22,Veneto,334,16738,1205,,277543
2020-04-23,Abruzzo,52,2785,322,,31187
2020-04-23,Basilicata,2,356,61,,8511
2020-04-23,Calabria,9,1069,129,,27869
2020-04-23,Campania,53,4238,539,,58324
2020-04-23,Emilia-Romagna,289,23723,2889,,146146
2020-04-23,Friuli Venezia Giulia,41,2858,138,,52918
2020-04-23,Lazio,79,6054,1385,,111073
2020-04-23,Liguria,131,7049,783,,37842
2020-04-23,Lombardia,1073,70165,9192,,302715
2020-04-23,Marche,28,5952,727,,47662
2020-04-23,Molise,0,284,19,,4564
2020-04-23,Piemonte,401,23140,3039,,117970
2020-04-23,Puglia,109,3839,536,,50410
2020-04-23,Sardegna,7,1254,90,,17844
2020-04-23,Sicilia,43,2926,476,,62150
2020-04-23,Toscana,80,8780,791,,118177
2020-04-23,Umbria,5,1362,100,,29011
2020-04-23,Valle d'Aosta,1,1096,91,,5227
2020-04-23,Veneto,143,16881,1189,,288075
2020-04-24,Abruzzo,18,2803,327,,32397
2020-04-24,Basilicata,4,360,59,,9026
2020-04-24,Calabria,10,1079,123,,28764
2020-04-24,Campania,44,4282,524,,61331
2020-04-24,Emilia-Romagna,247,23970,2807,,151505
2020-04-24,Friuli Venezia Giulia,24,2882,136,,55502
2020-04-24,Lazio,78,6132,1396,,114317
2020-04-24,Liguria,124,7173,760,,39563
2020-04-24,Lombardia,1091,71256,8791,,314298
2020-04-24,Marche,76,6028,705,,49163
2020-04-24,Molise,3,287,19,,4805
2020-04-24,Piemonte,682,23822,2918,,125300
2020-04-24,Puglia,42,3881,496,,52472
2020-04-24,Sardegna,3,1257,95,,19889
2020-04-24,Sicilia,55,2981,461,,65165
2020-04-24,Toscana,97,8877,738,,121336
2020-04-24,Umbria,1,1363,94,,30524
2020-04-24,Valle d'Aosta,4,1100,88,,5262
2020-04-24,Veneto,348,17229,1159,,296896
2020-04-25,Abruzzo,29,2832,323,,33624
2020-04-25,Basilicata,1,361,58,,9792
2020-04-25,Calabria,9,1088,125,,29959
2020-04-25,Campania,17,4299,543,,64521
2020-04-25,Emilia-Romagna,239,24209,2718,,156883
2020-04-25,Friuli Venezia Giulia,21,2903,122,,58375
2020-04-25,Lazio,92,6224,1421,,118354
2020-04-25,Liguria,128,7301,759,,41125
2020-04-25,Lombardia,713,71969,8489,,326940
2020-04-25,Marche,30,6058,689,,50996
2020-04-25,Molise,5,292,19,,5191
2020-04-25,Piemonte,604,24426,2937,,131107
2020-04-25,Puglia,31,3912,469,,54628
2020-04-25,Sardegna,14,1271,96,,20351
2020-04-25,Sicilia,39,3020,452,,68251
2020-04-25,Toscana,138,9015,687,,125495
2020-04-25,Umbria,3,1366,95,,31939
2020-04-25,Valle d'Aosta,0,1100,83,,5966
2020-04-25,Veneto,162,17391,1105,,306977
2020-04-26,Abruzzo,27,2859,324,,33820
